tag_id,tag_short,antenna,start_dt,end_dt,duration_sec,date,device_id
999999999999000000001101,1101,1,2024-10-11 22:14:35.785,2024-10-11 22:14:36.786,1.001,2024-10-11,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-11 22:14:39.030,2024-10-11 22:14:39.818,0.788,2024-10-11,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:08:42.658,2024-10-12 07:09:13.266,30.608,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:09:21.359,2024-10-12 07:09:23.207,1.848,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:09:25.457,2024-10-12 07:10:07.982,42.525,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:14:37.614,2024-10-12 07:15:02.166,24.552,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:15:03.738,2024-10-12 07:15:07.527,3.789,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:15:09.530,2024-10-12 07:15:09.625,0.095,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:15:11.345,2024-10-12 07:15:17.184,5.839,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:15:18.653,2024-10-12 07:15:25.167,6.514,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:15:27.315,2024-10-12 07:15:27.664,0.349,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:38:15.661,2024-10-12 07:38:37.201,21.54,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:38:39.321,2024-10-12 07:38:43.773,4.452,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:38:45.304,2024-10-12 07:39:19.615,34.311,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 07:39:21.976,2024-10-12 07:39:23.129,1.153,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 08:51:00.867,2024-10-12 08:53:11.229,130.362,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 08:53:15.478,2024-10-12 08:53:17.970,2.492,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 11:46:14.873,2024-10-12 11:47:28.740,73.867,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 11:47:30.601,2024-10-12 11:47:41.469,10.868,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 11:47:43.741,2024-10-12 11:47:48.259,4.518,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:28:15.413,2024-10-12 13:28:16.148,0.735,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:28:23.000,2024-10-12 13:29:28.360,65.36,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:29:32.606,2024-10-12 13:29:33.331,0.725,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:29:35.259,2024-10-12 13:29:35.344,0.085,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:29:47.459,2024-10-12 13:29:52.648,5.189,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:11.323,2024-10-12 13:30:13.286,1.963,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:16.792,2024-10-12 13:30:22.121,5.329,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:27.994,2024-10-12 13:30:35.044,7.05,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:36.638,2024-10-12 13:30:40.364,3.726,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:42.886,2024-10-12 13:30:43.806,0.92,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:45.203,2024-10-12 13:30:57.612,12.409,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:30:59.650,2024-10-12 13:31:00.235,0.585,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:31:02.319,2024-10-12 13:31:02.493,0.174,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:31:34.403,2024-10-12 13:31:35.218,0.815,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:31:36.695,2024-10-12 13:32:24.171,47.476,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:32:51.548,2024-10-12 13:32:52.150,0.602,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:32:55.290,2024-10-12 13:32:56.875,1.585,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:00.860,2024-10-12 13:33:04.148,3.288,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:06.080,2024-10-12 13:33:08.978,2.898,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:12.933,2024-10-12 13:33:18.673,5.74,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:21.396,2024-10-12 13:33:24.432,3.036,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:26.669,2024-10-12 13:33:34.987,8.318,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 13:33:36.689,2024-10-12 13:33:36.768,0.079,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:01:17.153,2024-10-12 19:01:26.944,9.791,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:01:59.845,2024-10-12 19:02:00.794,0.949,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:03.890,2024-10-12 19:02:05.692,1.802,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:08.544,2024-10-12 19:02:09.630,1.086,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:11.361,2024-10-12 19:02:11.817,0.456,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:13.583,2024-10-12 19:02:14.212,0.629,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:15.820,2024-10-12 19:02:23.313,7.493,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:25.984,2024-10-12 19:02:27.736,1.752,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:35.927,2024-10-12 19:02:36.666,0.739,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:02:51.074,2024-10-12 19:02:51.227,0.153,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 19:03:01.779,2024-10-12 19:03:01.881,0.102,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 22:03:03.677,2024-10-12 22:04:03.030,59.353,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 22:04:06.215,2024-10-12 22:04:42.273,36.058,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 22:04:44.032,2024-10-12 22:04:44.422,0.39,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-12 22:04:54.739,2024-10-12 22:04:55.484,0.745,2024-10-12,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 05:15:22.728,2024-10-13 05:15:24.319,1.591,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 05:15:26.239,2024-10-13 05:16:01.537,35.298,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 05:16:10.394,2024-10-13 05:16:13.707,3.313,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:02.259,2024-10-13 06:33:32.142,29.883,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:35.755,2024-10-13 06:33:36.872,1.117,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:43.583,2024-10-13 06:33:44.561,0.978,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:49.671,2024-10-13 06:33:49.819,0.148,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:53.766,2024-10-13 06:33:55.534,1.768,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:33:57.694,2024-10-13 06:33:59.174,1.48,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:45:24.403,2024-10-13 06:45:24.493,0.09,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:45:53.773,2024-10-13 06:46:03.265,9.492,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:46:05.704,2024-10-13 06:46:07.744,2.04,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:46:14.016,2024-10-13 06:46:15.248,1.232,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:46:23.738,2024-10-13 06:46:25.517,1.779,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:46:27.123,2024-10-13 06:46:54.034,26.911,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:47:07.941,2024-10-13 06:47:08.121,0.18,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:50:04.962,2024-10-13 06:50:06.821,1.859,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:50:34.113,2024-10-13 06:50:35.881,1.768,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:50:37.586,2024-10-13 06:50:37.893,0.307,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:50:41.866,2024-10-13 06:50:43.467,1.601,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:51:40.965,2024-10-13 06:51:46.753,5.788,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:51:48.317,2024-10-13 06:53:04.603,76.286,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:53:06.849,2024-10-13 06:53:58.797,51.948,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:02.490,2024-10-13 06:54:03.331,0.841,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:09.071,2024-10-13 06:54:10.254,1.183,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:14.593,2024-10-13 06:54:18.670,4.077,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:26.186,2024-10-13 06:54:26.316,0.13,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:30.621,2024-10-13 06:54:31.112,0.491,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 06:54:32.715,2024-10-13 06:54:34.163,1.448,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:04:27.687,2024-10-13 07:04:33.650,5.963,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:04:36.089,2024-10-13 07:04:38.314,2.225,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:04:41.751,2024-10-13 07:05:04.343,22.592,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:05:41.338,2024-10-13 07:06:02.033,20.695,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:45:41.882,2024-10-13 07:45:41.926,0.044,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:45:44.376,2024-10-13 07:45:53.615,9.239,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:45:57.863,2024-10-13 07:46:01.645,3.782,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:03.106,2024-10-13 07:46:06.545,3.439,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:09.801,2024-10-13 07:46:14.795,4.994,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:16.743,2024-10-13 07:46:16.918,0.175,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:18.692,2024-10-13 07:46:33.032,14.34,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:35.841,2024-10-13 07:46:38.435,2.594,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:40.785,2024-10-13 07:46:45.638,4.853,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:47.231,2024-10-13 07:46:50.789,3.558,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:46:56.043,2024-10-13 07:46:56.072,0.029,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:47:01.823,2024-10-13 07:47:20.765,18.942,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:47:22.604,2024-10-13 07:47:23.416,0.812,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:47:29.921,2024-10-13 07:47:30.239,0.318,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:53:24.443,2024-10-13 07:53:24.994,0.551,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:53:34.666,2024-10-13 07:53:35.589,0.923,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:53:42.570,2024-10-13 07:53:42.970,0.4,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:53:51.608,2024-10-13 07:53:58.718,7.11,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:54:08.692,2024-10-13 07:54:14.128,5.436,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:54:23.204,2024-10-13 07:54:26.650,3.446,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:54:28.654,2024-10-13 07:54:40.544,11.89,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:56:36.721,2024-10-13 07:56:36.901,0.18,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:56:42.304,2024-10-13 07:56:43.355,1.051,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:56:51.125,2024-10-13 07:56:53.326,2.201,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:57:07.671,2024-10-13 07:57:09.434,1.763,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 07:57:25.255,2024-10-13 07:57:25.591,0.336,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 12:23:25.368,2024-10-13 12:23:26.675,1.307,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 12:23:28.189,2024-10-13 12:23:37.085,8.896,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 12:23:40.468,2024-10-13 12:26:40.220,179.752,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 12:26:44.126,2024-10-13 12:27:35.565,51.439,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 12:27:38.412,2024-10-13 12:27:38.721,0.309,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 19:16:37.388,2024-10-13 19:18:02.030,84.642,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:07.078,2024-10-13 22:04:12.399,5.321,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:14.865,2024-10-13 22:04:15.819,0.954,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:25.704,2024-10-13 22:04:27.137,1.433,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:36.396,2024-10-13 22:04:37.708,1.312,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:39.357,2024-10-13 22:04:50.976,11.619,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:04:54.381,2024-10-13 22:05:02.379,7.998,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:05:18.009,2024-10-13 22:05:18.635,0.626,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-13 22:05:26.781,2024-10-13 22:05:29.743,2.962,2024-10-13,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 07:14:29.680,2024-10-14 07:16:47.229,137.549,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 07:16:49.029,2024-10-14 07:16:50.552,1.523,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 07:16:52.850,2024-10-14 07:16:59.470,6.62,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 07:17:11.119,2024-10-14 07:17:12.041,0.922,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 07:17:13.454,2024-10-14 07:17:13.851,0.397,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 12:13:28.116,2024-10-14 12:15:39.623,131.507,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 12:15:41.503,2024-10-14 12:15:44.383,2.88,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 12:15:51.541,2024-10-14 12:15:52.608,1.067,2024-10-14,d4a7af59e92892fb
999999999999000000001101,1101,1,2024-10-14 12:16:33.614,2024-10-14 12:16:34.150,0.536,2024-10-14,d4a7af59e92892fb
