tag_short,date,total_daily_duration,visit_count,avg_visit_duration,max_absence_sec,max_absence_hours,health_note,is_sick
1138,2024-10-19,333.061,1,333.061,80035.444,22.23206777777778,,0
1138,2024-10-20,659.2239999999999,4,164.80599999999998,92413.963,25.67054527777778,,0
1138,2024-10-21,710.402,4,177.6005,39458.494,10.960692777777778,,0
1138,2024-10-22,546.237,6,91.03949999999999,66897.312,18.582586666666668,,0
1138,2024-10-23,212.985,3,70.995,32750.526,9.097368333333334,,0
1138,2024-10-24,186.865,5,37.373000000000005,67967.898,18.879971666666666,,0
1138,2024-10-25,347.95,7,49.707142857142856,24171.294,6.714248333333334,,0
1138,2024-10-26,634.415,4,158.60375,67488.61,18.74683611111111,,0
1138,2024-10-27,430.936,4,107.734,28228.348,7.841207777777778,,0
1138,2024-10-28,230.137,2,115.0685,61396.556,17.054598888888886,,0
1138,2024-10-29,459.38599999999997,3,153.12866666666665,63981.809,17.77272472222222,,0
1138,2024-10-30,198.05900000000003,3,66.01966666666668,39889.292,11.08035888888889,,0
1138,2024-10-31,250.837,4,62.70925,62228.806,17.285779444444444,,0
1138,2024-11-01,380.97,3,126.99000000000001,84331.271,23.425353055555554,,0
1138,2024-11-02,192.113,2,96.0565,59960.437,16.655676944444444,,0
1138,2024-11-03,366.28000000000003,4,91.57000000000001,56169.57,15.602658333333332,,0
1138,2024-11-04,287.058,3,95.68599999999999,32062.682,8.906300555555555,,0
1138,2024-11-05,234.32299999999998,4,58.580749999999995,55267.557,15.352099166666667,,0
1138,2024-11-06,42.004000000000005,1,42.004000000000005,84716.932,23.53248111111111,,0
1138,2024-11-07,219.709,3,73.23633333333333,50527.522,14.035422777777777,,0
1139,2024-10-11,599.197,14,42.79978571428571,10635.103,2.9541952777777776,,0
1139,2024-10-12,461.848,8,57.731,37301.976,10.36166,,0
1139,2024-10-13,432.84499999999997,4,108.21124999999999,31338.018,8.705005,,0
1139,2024-10-14,491.457,11,44.67790909090909,39800.686,11.055746111111112,,0
1139,2024-10-16,44.79599999999999,5,8.9592,147027.455,40.840959722222216,,0
1139,2024-10-17,395.636,18,21.97977777777778,32603.042,9.056400555555555,,0
1139,2024-10-18,888.5,14,63.464285714285715,24747.808,6.874391111111112,,0
1139,2024-10-19,261.65000000000003,3,87.21666666666668,47291.964,13.136656666666667,,0
1139,2024-10-20,1179.112,8,147.389,77827.925,21.618868055555556,,0
1139,2024-10-21,1594.418,15,106.29453333333332,37794.562,10.498489444444443,,0
1139,2024-10-22,596.235,2,298.1175,54071.384,15.019828888888888,,0
1139,2024-10-23,853.794,4,213.4485,82059.637,22.794343611111113,,0
1139,2024-10-24,83.118,2,41.559,41722.352,11.589542222222223,,0
1139,2024-10-25,236.977,4,59.24425,68621.152,19.061431111111112,,0
1139,2024-10-26,258.31100000000004,6,43.05183333333334,55498.858,15.416349444444444,,0
1139,2024-10-27,1066.181,13,82.01392307692308,48341.174,13.428103888888888,,0
1139,2024-10-28,368.058,5,73.6116,68078.921,18.910811388888888,,0
1139,2024-10-29,385.7,9,42.855555555555554,53906.712,14.974086666666667,,0
1139,2024-10-30,232.43599999999998,4,58.108999999999995,38776.718,10.771310555555555,,0
1139,2024-10-31,370.305,10,37.0305,46613.105,12.948084722222223,,0
1139,2024-11-01,96.32600000000001,2,48.163000000000004,33525.251,9.312569722222221,,0
1139,2024-11-02,257.001,3,85.66699999999999,69841.763,19.400489722222225,,0
1139,2024-11-03,179.66,3,59.88666666666666,75264.683,20.90685638888889,,0
1139,2024-11-04,450.00199999999995,4,112.50049999999999,58566.286,16.268412777777776,,0
1139,2024-11-05,750.7,6,125.11666666666667,64737.68,17.982688888888887,,0
1139,2024-11-06,281.766,11,25.61509090909091,40923.102,11.367528333333333,,0
1139,2024-11-07,245.061,5,49.0122,33735.629,9.371008055555556,,0
1140,2024-10-11,1170.187,20,58.50935,10231.365,2.842045833333333,,0
1140,2024-10-12,1330.554,30,44.351800000000004,13178.73,3.6607583333333333,,0
1140,2024-10-13,444.48,5,88.896,57690.373,16.02510361111111,,0
1140,2024-10-14,364.318,5,72.86359999999999,47972.728,13.32575777777778,,0
1140,2024-10-16,602.6220000000001,4,150.65550000000002,157811.837,43.83662138888889,,0
1140,2024-10-17,355.572,9,39.508,29289.851,8.136069722222222,,0
1140,2024-10-18,583.816,13,44.90892307692308,35271.867,9.797740833333332,,0
1140,2024-10-19,397.43600000000004,2,198.71800000000002,67532.712,18.759086666666665,,0
1140,2024-10-20,547.29,10,54.729,21099.268,5.860907777777777,,0
1140,2024-10-21,487.62,9,54.18,46626.332,12.95175888888889,,0
1140,2024-10-22,278.19599999999997,6,46.36599999999999,59911.051,16.64195861111111,,0
1140,2024-10-23,254.83800000000002,2,127.41900000000001,86961.599,24.155999722222223,,0
1140,2024-10-24,543.935,5,108.78699999999999,44048.779,12.235771944444446,,0
1140,2024-10-25,792.9259999999999,7,113.27514285714285,68889.877,19.136076944444444,,0
1140,2024-10-27,1053.408,12,87.78399999999999,111210.459,30.891794166666667,,0
1140,2024-10-28,667.241,5,133.44819999999999,32993.414,9.164837222222221,,0
1140,2024-10-29,500.765,5,100.15299999999999,33358.004,9.266112222222223,,0
1140,2024-10-30,497.7289999999999,4,124.43224999999998,47934.962,13.315267222222221,,0
1140,2024-10-31,263.84,6,43.97333333333333,63969.584,17.76932888888889,,0
1140,2024-11-01,120.065,2,60.0325,43221.054,12.005848333333333,,0
1140,2024-11-02,106.331,3,35.443666666666665,62349.388,17.319274444444446,,0
1140,2024-11-03,424.071,6,70.6785,74892.349,20.803430277777778,,0
1140,2024-11-04,323.73,5,64.74600000000001,48737.565,13.5382125,,0
1140,2024-11-05,575.492,5,115.0984,47694.984,13.248606666666666,,0
1140,2024-11-06,329.61,11,29.964545454545455,35370.718,9.825199444444445,,0
1140,2024-11-07,292.98699999999997,10,29.298699999999997,30859.521,8.572089166666666,,0
1141,2024-10-11,45.955,3,15.318333333333333,25238.568,7.010713333333333,,0
1141,2024-10-12,505.058,13,38.85061538461538,26309.946,7.308318333333333,,0
1141,2024-10-13,379.479,8,47.434875,56843.142,15.789761666666667,,0
1141,2024-10-14,334.13,8,41.76625,55270.822,15.353006111111112,,0
1141,2024-10-16,175.695,5,35.138999999999996,141553.436,39.32039888888889,,0
1141,2024-10-17,561.302,13,43.177076923076925,36129.928,10.03609111111111,,0
1141,2024-10-18,561.889,6,93.64816666666667,51138.863,14.205239722222222,,0
1141,2024-10-19,487.37,7,69.62428571428572,39918.476,11.088465555555556,,0
1141,2024-10-20,292.08500000000004,9,32.45388888888889,21835.843,6.065511944444444,,0
1141,2024-10-21,906.808,21,43.181333333333335,55270.598,15.352943888888888,,0
1141,2024-10-22,171.289,8,21.411125,24130.145,6.702818055555555,,0
1141,2024-10-23,456.003,7,65.14328571428571,26370.941,7.3252613888888884,,0
1141,2024-10-25,326.349,3,108.783,149240.174,41.45560388888889,,0
1141,2024-10-26,268.531,3,89.51033333333334,70509.071,19.585853055555553,,0
1141,2024-10-27,302.775,15,20.185,29367.448,8.157624444444444,,0
1141,2024-10-28,298.247,4,74.56175,40836.619,11.343505277777778,,0
1141,2024-10-29,349.06100000000004,12,29.08841666666667,63264.821,17.57356138888889,,0
1141,2024-10-30,202.554,9,22.506,26427.381,7.340939166666667,,0
1141,2024-10-31,402.223,13,30.94023076923077,52344.923,14.54025638888889,,0
1141,2024-11-01,121.947,2,60.9735,59928.648,16.64684666666667,,0
1141,2024-11-02,77.21000000000001,2,38.605000000000004,74679.703,20.744361944444442,,0
1141,2024-11-03,144.207,5,28.8414,57755.212,16.043114444444445,,0
1141,2024-11-04,282.555,4,70.63875,63313.268,17.58701888888889,,0
1141,2024-11-05,207.488,2,103.744,40761.088,11.322524444444445,,0
1141,2024-11-06,188.132,10,18.813200000000002,62156.164,17.26560111111111,,0
1141,2024-11-07,100.219,4,25.05475,32988.631,9.163508611111112,,0
1142,2024-10-11,288.55,17,16.973529411764705,14880.058,4.133349444444445,,0
1142,2024-10-12,939.102,20,46.9551,11551.934,3.2088705555555554,,0
1142,2024-10-13,405.617,6,67.60283333333334,33230.257,9.230626944444444,,0
1142,2024-10-14,822.7909999999999,11,74.79918181818181,44642.032,12.400564444444445,,0
1142,2024-10-16,179.305,8,22.413125,139984.029,38.8844525,,0
1142,2024-10-17,597.967,9,66.44077777777778,43896.024,12.19334,,0
1142,2024-10-18,319.09299999999996,6,53.18216666666666,35042.805,9.7341125,,0
1142,2024-10-19,179.578,2,89.789,49567.387,13.768718611111112,,0
1142,2024-10-20,526.298,5,105.2596,23247.634,6.457676111111111,,0
1142,2024-10-21,607.104,10,60.71040000000001,43018.444,11.949567777777778,,0
1142,2024-10-22,393.442,6,65.57366666666667,37299.525,10.360979166666667,,0
1142,2024-10-23,278.435,7,39.776428571428575,40278.702,11.188528333333332,,0
1142,2024-10-24,189.891,5,37.9782,37626.331,10.45175861111111,,0
1142,2024-10-25,584.287,3,194.76233333333334,58525.656,16.257126666666668,,0
1142,2024-10-26,513.518,5,102.70360000000001,22762.398,6.322888333333333,,0
1142,2024-10-27,1388.219,18,77.12327777777779,40877.549,11.354874722222222,,0
1142,2024-10-28,630.041,9,70.00455555555556,42718.314,11.866198333333333,,0
1142,2024-10-29,973.6500000000001,10,97.36500000000001,19227.753,5.3410425,,0
1142,2024-10-30,657.006,9,73.00066666666666,18999.345,5.277595833333334,,0
1142,2024-10-31,621.896,12,51.824666666666666,26162.894,7.267470555555556,,0
1142,2024-11-01,302.605,5,60.521,33915.851,9.421069722222223,,0
1142,2024-11-02,175.425,4,43.85625,59750.618,16.597393888888888,,0
1142,2024-11-03,170.78400000000002,3,56.928000000000004,37725.095,10.479193055555555,,0
1142,2024-11-04,445.51,6,74.25166666666667,28624.209,7.951169166666666,,0
1142,2024-11-05,388.90999999999997,6,64.81833333333333,23293.092,6.470303333333334,,0
1142,2024-11-06,256.791,7,36.68442857142857,47588.914,13.219142777777776,,0
1142,2024-11-07,450.13599999999997,4,112.53399999999999,26031.414,7.230948333333333,,0
1143,2024-10-11,168.61599999999999,14,12.043999999999999,17103.203,4.750889722222222,,0
1143,2024-10-12,814.349,28,29.08389285714286,14514.238,4.031732777777777,,0
1143,2024-10-13,460.373,7,65.76757142857143,42073.073,11.686964722222221,,0
1143,2024-10-14,1214.667,6,202.44449999999998,33083.181,9.189772499999998,,0
1143,2024-10-16,347.423,4,86.85575,143418.165,39.83837916666667,,0
1143,2024-10-17,229.77,4,57.4425,39730.797,11.0363325,,0
1143,2024-10-18,588.846,5,117.7692,40668.563,11.296823055555556,,0
1143,2024-10-19,438.971,4,109.74275,46458.825,12.905229166666667,,0
1143,2024-10-20,610.528,6,101.75466666666667,29432.967,8.175824166666667,,0
1143,2024-10-21,989.485,5,197.897,54103.949,15.028874722222222,,0
1143,2024-10-22,1081.339,14,77.2385,50469.359,14.019266388888887,,0
1143,2024-10-23,249.85,4,62.4625,36917.032,10.254731111111111,,0
1143,2024-10-24,462.17199999999997,6,77.02866666666667,47704.472,13.251242222222222,,0
1143,2024-10-25,942.2130000000001,4,235.55325000000002,57441.779,15.956049722222224,,0
1143,2024-10-26,379.778,4,94.9445,43416.788,12.060218888888889,,0
1143,2024-10-27,578.238,12,48.1865,27595.278,7.665355,,0
1143,2024-10-28,378.75399999999996,6,63.12566666666666,52381.247,14.55034638888889,,0
1143,2024-10-29,833.694,7,119.09914285714285,28088.325,7.8023125,,0
1143,2024-10-30,241.284,9,26.80933333333333,48650.889,13.514135833333334,,0
1143,2024-10-31,245.783,4,61.44575,45208.259,12.557849722222223,,0
1143,2024-11-01,355.86,3,118.62,29169.043,8.102511944444444,,0
1143,2024-11-02,144.438,2,72.219,55735.956,15.48221,,0
1143,2024-11-03,342.219,3,114.073,44123.152,12.256431111111112,,0
1143,2024-11-04,376.80999999999995,4,94.20249999999999,64205.993,17.834998055555555,,0
1143,2024-11-05,338.47,4,84.6175,69072.706,19.18686277777778,,0
1143,2024-11-06,85.471,2,42.7355,81167.813,22.54661472222222,,0
1143,2024-11-07,567.348,11,51.577090909090906,47279.168,13.133102222222222,,0
1145,2024-10-11,309.799,31,9.993516129032257,11377.779,3.1604941666666666,,0
1145,2024-10-12,430.77,21,20.512857142857143,19005.606,5.279335,,0
1145,2024-10-13,485.06,19,25.529473684210526,30481.74,8.46715,,0
1145,2024-10-14,404.974,10,40.4974,34429.217,9.563671388888888,,0
1145,2024-10-16,468.144,4,117.036,151044.84,41.9569,,0
1145,2024-10-17,709.744,9,78.86044444444445,50678.938,14.077482777777778,,0
1145,2024-10-18,1395.715,20,69.78575,36627.274,10.174242777777778,,0
1145,2024-10-19,324.156,2,162.078,46594.894,12.943026111111111,,0
1145,2024-10-20,932.9979999999999,15,62.199866666666665,34604.753,9.612431388888888,,0
1145,2024-10-21,1102.8990000000001,24,45.954125000000005,32059.811,8.905503055555556,,0
1145,2024-10-22,295.733,9,32.85922222222222,29555.993,8.209998055555555,,0
1145,2024-10-23,435.845,7,62.26357142857143,35250.354,9.791765,,0
1145,2024-10-24,165.566,6,27.594333333333335,41528.312,11.535642222222222,,0
1145,2024-10-25,689.449,14,49.24635714285714,37876.085,10.521134722222222,,0
1145,2024-10-26,178.495,6,29.749166666666667,48229.407,13.397057499999999,,0
1145,2024-10-27,299.204,17,17.60023529411765,57487.2,15.968666666666666,,0
1145,2024-10-28,176.798,7,25.256857142857143,37154.761,10.320766944444443,,0
1145,2024-10-29,400.799,9,44.53322222222222,36976.491,10.271247500000001,,0
1145,2024-10-30,414.78499999999997,5,82.957,35752.995,9.931387500000001,,0
1145,2024-10-31,105.596,3,35.19866666666667,60230.48,16.73068888888889,,0
1145,2024-11-01,267.03200000000004,3,89.01066666666668,51231.077,14.230854722222222,,0
1145,2024-11-02,134.13400000000001,2,67.06700000000001,58737.659,16.31601638888889,,0
1145,2024-11-03,174.964,5,34.9928,50389.137,13.996982500000001,,0
1145,2024-11-04,245.403,6,40.9005,41098.273,11.416186944444444,,0
1145,2024-11-05,481.24299999999994,7,68.749,17539.642,4.872122777777777,,0
1145,2024-11-06,112.762,6,18.793666666666667,47039.818,13.066616111111111,,0
1145,2024-11-07,293.15,7,41.878571428571426,34739.621,9.649894722222221,,0
1147,2024-10-11,188.558,16,11.784875,9653.576,2.6815488888888885,,0
1147,2024-10-12,931.852,21,44.37390476190476,27544.181,7.651161388888889,,0
1147,2024-10-13,600.134,15,40.00893333333333,46978.87,13.049686111111113,,0
1147,2024-10-14,752.692,6,125.44866666666667,36120.387,10.033440833333334,,0
1147,2024-10-16,327.692,3,109.23066666666666,135578.88,37.6608,,0
1147,2024-10-17,700.359,7,100.05128571428573,37369.709,10.380474722222223,,0
1147,2024-10-18,515.674,5,103.1348,52225.067,14.506963055555556,,0
1147,2024-10-19,110.45100000000001,3,36.817,55180.973,15.328048055555556,,0
1147,2024-10-20,643.37,7,91.91,82394.884,22.88746777777778,,0
1147,2024-10-21,361.449,4,90.36225,43068.224,11.963395555555556,,0
1147,2024-10-22,365.387,6,60.89783333333333,24825.93,6.896091666666667,,0
1147,2024-10-23,493.433,8,61.679125,50494.776,14.026326666666666,,0
1147,2024-10-24,81.577,4,20.39425,52176.039,14.493344166666667,,0
1147,2024-10-25,571.575,7,81.65357142857144,56880.539,15.800149722222221,,0
1147,2024-10-26,272.642,7,38.94885714285714,39414.215,10.948393055555554,,0
1147,2024-10-27,1483.457,15,98.89713333333334,32199.234,8.944231666666667,,0
1147,2024-10-28,195.885,9,21.765,40906.7,11.362972222222222,,0
1147,2024-10-29,308.645,2,154.3225,56205.022,15.612506111111111,,0
1147,2024-10-30,661.732,5,132.3464,54082.635,15.022954166666667,,0
1147,2024-10-31,177.92499999999998,2,88.96249999999999,50810.864,14.114128888888889,,0
1147,2024-11-01,299.332,4,74.833,56247.695,15.624359722222222,,0
1147,2024-11-02,147.167,2,73.5835,58039.977,16.122215833333332,,0
1147,2024-11-03,106.905,2,53.4525,51413.459,14.281516388888889,,0
1147,2024-11-04,238.079,3,79.35966666666667,39176.42,10.882338888888889,,0
1147,2024-11-05,410.443,3,136.81433333333334,57118.046,15.86612388888889,,0
1147,2024-11-06,71.955,3,23.985,42439.926,11.788868333333333,,0
1147,2024-11-07,592.771,9,65.86344444444444,45750.887,12.708579722222224,,0
1149,2024-10-11,174.53300000000002,8,21.816625000000002,13995.315,3.8875875,тимпания факт,1
1149,2024-10-12,379.601,8,47.450125,22072.803,6.131334166666667,тимпания факт,1
1149,2024-10-13,174.72899999999998,2,87.36449999999999,60690.268,16.858407777777778,тимпания факт,1
1149,2024-10-14,230.075,2,115.0375,69032.51,19.175697222222222,тимпания факт,1
1149,2024-10-16,86.804,2,43.402,155261.602,43.12822277777778,тимпания факт,1
1149,2024-10-17,192.178,2,96.089,76280.538,21.189038333333333,тимпания факт,1
1149,2024-10-18,593.101,3,197.70033333333333,53402.914,14.834142777777776,тимпания факт,1
1149,2024-10-19,220.21200000000002,3,73.40400000000001,54511.397,15.142054722222221,тимпания факт,1
1149,2024-10-20,115.164,1,115.164,63201.885,17.556079166666667,тимпания факт,1
1149,2024-10-21,227.451,1,227.451,77716.372,21.587881111111113,тимпания факт,1
1149,2024-10-22,438.337,5,87.6674,69579.914,19.32775388888889,тимпания факт,1
1149,2024-10-23,503.66700000000003,2,251.83350000000002,76846.644,21.34629,тимпания факт,1
1149,2024-10-24,165.737,1,165.737,76744.393,21.317886944444442,тимпания факт,1
1149,2024-10-25,447.506,2,223.753,73532.406,20.425668333333334,тимпания факт,1
1149,2024-10-26,958.9250000000001,4,239.73125000000002,43183.957,11.995543611111112,тимпания факт,1
1149,2024-10-27,150.391,5,30.0782,113731.744,31.592151111111114,тимпания факт,1
1149,2024-10-28,299.72,2,149.86,53978.905,14.994140277777777,тимпания факт,1
1149,2024-10-31,326.06899999999996,2,163.03449999999998,229240.872,63.678020000000004,тимпания факт,1
1149,2024-11-02,91.974,1,91.974,167844.415,46.623448611111115,тимпания факт,1
1149,2024-11-03,282.496,6,47.08266666666666,69823.63,19.39545277777778,тимпания факт,1
1149,2024-11-04,136.613,1,136.613,104307.369,28.97426916666667,тимпания факт,1
1149,2024-11-05,281.647,3,93.88233333333334,62272.46,17.297905555555555,тимпания факт,1
1150,2024-10-11,243.11,33,7.366969696969697,6019.127,1.6719797222222224,,0
1150,2024-10-12,269.491,14,19.249357142857143,16457.0,4.5713888888888885,,0
1150,2024-10-13,441.135,14,31.509642857142858,51599.374,14.333159444444446,,0
1150,2024-10-14,405.68300000000005,9,45.0758888888889,51429.04,14.285844444444445,,0
1150,2024-10-16,299.219,7,42.74557142857143,127143.172,35.31754777777778,,0
1150,2024-10-17,418.365,9,46.485,40743.013,11.31750361111111,,0
1150,2024-10-18,654.308,8,81.7885,34473.79,9.576052777777779,,0
1150,2024-10-19,362.03999999999996,4,90.50999999999999,32150.589,8.930719166666666,,0
1150,2024-10-20,494.25399999999996,11,44.93218181818182,34872.386,9.686773888888888,,0
1150,2024-10-21,828.787,16,51.7991875,30351.348,8.43093,,0
1150,2024-10-22,665.1,14,47.50714285714286,27547.65,7.652125000000001,,0
1150,2024-10-23,245.499,11,22.31809090909091,28437.476,7.899298888888889,,0
1150,2024-10-24,791.8729999999999,11,71.98845454545454,41679.064,11.577517777777777,,0
1150,2024-10-25,525.885,5,105.17699999999999,26257.501,7.293750277777778,,0
1150,2024-10-26,739.981,10,73.9981,34441.533,9.567092500000001,,0
1150,2024-10-27,1024.274,21,48.77495238095238,33232.527,9.2312575,,0
1150,2024-10-28,359.672,12,29.97266666666667,47726.811,13.2574475,,0
1150,2024-10-29,329.279,10,32.9279,50118.063,13.921684166666667,,0
1150,2024-10-30,368.936,13,28.379692307692306,35820.403,9.950111944444444,,0
1150,2024-10-31,538.6560000000001,8,67.33200000000001,26883.398,7.467610555555556,,0
1150,2024-11-01,360.18899999999996,21,17.151857142857143,29004.522,8.056811666666666,,0
1150,2024-11-02,91.243,2,45.6215,56862.666,15.795185,,0
1150,2024-11-03,936.308,10,93.6308,51389.265,14.274795833333334,,0
1150,2024-11-04,589.612,5,117.9224,41066.836,11.407454444444445,,0
1150,2024-11-05,325.71,3,108.57,43668.746,12.130207222222221,,0
1150,2024-11-06,163.888,9,18.209777777777777,60554.286,16.820635,,0
1150,2024-11-07,384.713,18,21.372944444444446,41934.952,11.648597777777777,,0
